,Mobile Link,Mobile Name,Price,Rating,SIM Type,Display Size,Resolution,Display Type,GPU,Operating System,Processor Type,Processor Core,Internal Storage,RAM,Total Memory,Expandable Storage,Primary Camera,Secondary Camera,Digital Zoom,Frame Rate,Supported Networks,Bluetooth Version,Wi-Fi Version,NFC,Battery Capacity
208,https://flipkart.com/redmi-note-13-5g-arctic-white-256-gb/p/itm57d3060fa26fa?pid=MOBGZDPUWHGY5QGU&lid=LSTMOBGZDPUWHGY5QGUL1QS2E&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_9_209&otracker=search&otracker1=search&fm=organic&iid=191a8f15-a307-4c46-bd51-fbfcbf062a43.MOBGZDPUWHGY5QGU.SEARCH&ppt=None&ppn=None&ssid=gu9tuksicg0000001735198669902&qH=9215ad6dc70e1542,"REDMI Note 13 5G (Arctic White, 256 GB)  (8 GB RAM)","₹18,999",4.2,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ 120Hz AMOLED Display,ARM Mali-G57 MC2,Android 13,Dimensity 6080,Octa Core,256 GB,8 GB,256 GB,1 TB,108MP + 2MP,16MP Front Camera,Upto 10X,30 fps,"5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.3,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
209,https://flipkart.com/vivo-t2-5g-nitro-blaze-128-gb/p/itma79eb573156a4?pid=MOBGZBFUHGYHNEMB&lid=LSTMOBGZBFUHGYHNEMBDASSEQ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_9_210&otracker=search&otracker1=search&fm=organic&iid=191a8f15-a307-4c46-bd51-fbfcbf062a43.MOBGZBFUHGYHNEMB.SEARCH&ppt=None&ppn=None&ssid=gu9tuksicg0000001735198669902&qH=9215ad6dc70e1542,"vivo T2 5G (Nitro Blaze, 128 GB)  (8 GB RAM)","₹17,999",4.3,Dual Sim,16.21 cm (6.38 inch),2400 x 1080 Pixels,Full HD+ AMOLED Display,N/A,Android 13,Snapdragon 695,Octa Core,128 GB,8 GB,N/A,N/A,64 MP (OIS) + 2MP,16MP Front Camera,N/A,N/A,"5G, 4G LTE, WCDMA",v5.1,Supports 2.4 GHz and 5 GHz Dual Band,No,4500 mAh
210,https://flipkart.com/poco-x6-neo-5g-martian-orange-128-gb/p/itmb53368ff4b262?pid=MOBGYQ6BFZJ9RHDD&lid=LSTMOBGYQ6BFZJ9RHDDZW8XID&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_9_211&otracker=search&otracker1=search&fm=organic&iid=en_B4XbMIDXXBgbgi7p-LcOUDpu-s7C8weB3_y0tpsyvpNW6s3x1q2EaY7SJFjH2xz3ztrKrAgU1kFyJd_3qIaq_PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=gu9tuksicg0000001735198669902&qH=9215ad6dc70e1542,"POCO X6 Neo 5G (Martian Orange, 128 GB)  (8 GB RAM)",N/A,4.2,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ 120Hz AMOLED Display,ARM Mali-G57 MC2,Android 13,Dimensity 6080,Octa Core,128 GB,8 GB,128 GB,1 TB,108MP + 2MP,16MP Front Camera,Upto 10X,120 Hz,"4G LTE, 4G VoLTE, 5G, GSM, WCDMA",v5.3,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
211,https://flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_9_212&otracker=search&otracker1=search&fm=organic&iid=en_B4XbMIDXXBgbgi7p-LcOUDpu-s7C8weB3_y0tpsyvpP1N5hOwJ2gpEpYmPCnEuG1QNzzQ883UL_go8aWksx-k_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=gu9tuksicg0000001735198669902&qH=9215ad6dc70e1542,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)","₹37,999",4.6,Dual Sim,15.49 cm (6.1 inch),2340 x 1080 Pixels,Full HD+ Dynamic AMOLED 2X,Qualcomm Adreno 740,Android 13,Qualcomm Snapdragon 8 Gen 2,Octa Core,128 GB,8 GB,128 GB,N/A,50MP + 10MP + 12MP,12MP Front Camera,Upto 30x,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.3,"802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAM",Yes,3900 mAh
212,https://flipkart.com/tecno-spark-20-pro-5g-startrail-black-128-gb/p/itm6bc9c27f4650d?pid=MOBHFXHEDQZDTXTF&lid=LSTMOBHFXHEDQZDTXTFJ2HLQE&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_9_213&otracker=search&otracker1=search&fm=organic&iid=191a8f15-a307-4c46-bd51-fbfcbf062a43.MOBHFXHEDQZDTXTF.SEARCH&ppt=None&ppn=None&ssid=gu9tuksicg0000001735198669902&qH=9215ad6dc70e1542,"Tecno Spark 20 Pro 5G (Startrail Black, 128 GB)  (8 GB RAM)","₹15,999",4.1,Dual Sim,17.22 cm (6.78 inch),NA,N/A,N/A,Android 14,D6080 5G Processor,Octa Core,128 GB,8 GB,N/A,N/A,108MP Rear Camera,N/A,N/A,N/A,5G,N/A,N/A,N/A,5000 mAh
213,https://flipkart.com/redmi-note-13-pro-5g-scarlet-red-128-gb/p/itmff04a1b8e153d?pid=MOBH3FK3Q64XBYHZ&lid=LSTMOBH3FK3Q64XBYHZF5APFW&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_9_214&otracker=search&otracker1=search&fm=organic&iid=191a8f15-a307-4c46-bd51-fbfcbf062a43.MOBH3FK3Q64XBYHZ.SEARCH&ppt=None&ppn=None&ssid=gu9tuksicg0000001735198669902&qH=9215ad6dc70e1542,"REDMI Note 13 Pro 5G (Scarlet Red, 128 GB)  (8 GB RAM)","₹17,782",4.3,Dual Sim,16.94 cm (6.67 inch),2712 x 1220 Pixels,N/A,N/A,Android Android 13,N/A,Octa Core,128 GB,8 GB,N/A,N/A,200MP Rear Camera,N/A,N/A,N/A,5G,N/A,N/A,N/A,5100 mAh
214,https://flipkart.com/vivo-y27-sea-blue-128-gb/p/itm78b2110c431dd?pid=MOBGVGF3SQSZKCP5&lid=LSTMOBGVGF3SQSZKCP5Z24OJB&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_9_215&otracker=search&otracker1=search&fm=organic&iid=191a8f15-a307-4c46-bd51-fbfcbf062a43.MOBGVGF3SQSZKCP5.SEARCH&ppt=None&ppn=None&ssid=gu9tuksicg0000001735198669902&qH=9215ad6dc70e1542,"vivo Y27 (Sea Blue, 128 GB)  (6 GB RAM)","₹13,999",4.2,Dual Sim,16.87 cm (6.64 inch),2388 x 1080 Pixels,Full HD+ LCD Display,N/A,Android 13,Helio G85,Octa Core,128 GB,6 GB,N/A,N/A,50MP + 2MP,8MP Front Camera,N/A,N/A,"4G LTE, GSM, WCDMA",v5.0,"Support 2.4 GHz, 5 GHz",No,5000 mAh
215,https://flipkart.com/vivo-y28-5g-crystal-purple-128-gb/p/itmf3cf02fda7962?pid=MOBGWEGH9HQRHJUF&lid=LSTMOBGWEGH9HQRHJUFCW9VBT&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_9_216&otracker=search&otracker1=search&fm=organic&iid=191a8f15-a307-4c46-bd51-fbfcbf062a43.MOBGWEGH9HQRHJUF.SEARCH&ppt=None&ppn=None&ssid=gu9tuksicg0000001735198669902&qH=9215ad6dc70e1542,"vivo Y28 5G (Crystal Purple, 128 GB)  (8 GB RAM)",N/A,4.3,Dual Sim,16.66 cm (6.56 inch),1612 x 720 Pixels,LCD,N/A,Android 13,Dimensity 6020,Octa Core,128 GB,8 GB,N/A,1 TB,50MP + 2MP,8MP Front Camera,N/A,N/A,"4G LTE, 5G, GSM, WCDMA",v5.1,"Support 2.4 GHz, 5 GHz",No,5000 mAh
216,https://flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8393faabfb76?pid=MOBGHT8UUUNXNYZ4&lid=LSTMOBGHT8UUUNXNYZ4QUY1LJ&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_217&otracker=search&otracker1=search&fm=organic&iid=en_vJKAUMbYj2XXyqZjnShXA1z9Mn5gTMyqjNVuGmV79kcPIPG3DiApWPDuaBm3Cm35Wn0rLHS-k1NXmOMXwSoZg_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
217,https://flipkart.com/samsung-galaxy-a14-5g-light-green-128-gb/p/itmabe91abe7ba0c?pid=MOBGHT8UU3STRKZS&lid=LSTMOBGHT8UU3STRKZSI7GOCK&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_218&otracker=search&otracker1=search&fm=organic&iid=en_vJKAUMbYj2XXyqZjnShXA1z9Mn5gTMyqjNVuGmV79kckRHOpgrIjLoyFx2upoyOpnJLSrVyAuuGUkkwpZV7-D_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Light Green, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
218,https://flipkart.com/vivo-y22-starlit-blue-128-gb/p/itmb457f45cfdbeb?pid=MOBGZ8HP43DSAYEE&lid=LSTMOBGZ8HP43DSAYEEUAM0D6&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_219&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBGZ8HP43DSAYEE.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"vivo Y22 (Starlit Blue, 128 GB)  (4 GB RAM)","₹18,999",4.3,Dual Sim,16.64 cm (6.55 inch),1600 x 720,HD+ LCD Display,ARM Mali G52,Android 12,Mediatek Helio G70,Octa Core,128 GB,4 GB,N/A,1 TB,50MP + 2MP,8MP Front Camera,N/A,N/A,"4G LTE, WCDMA, GSM",v5.0,"Supports 2.4 GHz, 5 GHz",No,5000 mAh
219,https://flipkart.com/realme-9-5g-stargaze-white-64-gb/p/itm4f3814d50ff53?pid=MOBGC2Q5HG5RJZGW&lid=LSTMOBGC2Q5HG5RJZGWWUP6TT&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_220&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBGC2Q5HG5RJZGW.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"realme 9 5G (Stargaze White, 64 GB)  (4 GB RAM)",N/A,4.5,Dual Sim,16.51 cm (6.5 inch),2400 x 1080 Pixels,Full HD+ LCD (LTPS),ARM Mali-G57 MC2,Android 11,Mediatek Dimensity 810,Octa Core,64 GB,4 GB,N/A,1 TB,48MP + 2MP + 2MP,16MP Front Camera,10X,"120 fps, 30 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.1,802.11 a/b/g/n/ac (2.4 GHz | 5.1 GHz | 5.4 GHz | 5.8 GHz),No,5000 mAh
220,https://flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPBRYLMHV&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_221&otracker=search&otracker1=search&fm=organic&iid=en_vJKAUMbYj2XXyqZjnShXA1z9Mn5gTMyqjNVuGmV79kdWCgtfO0llYB_z-t4xgy4RCWXouvQuc314l7541Xt41fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"POCO M6 Plus 5G (Ice Silver, 128 GB)  (6 GB RAM)","₹10,999",4.2,Dual Sim,17.25 cm (6.79 inch),2460 x 1080 Pixels,N/A,N/A,Android 14,Snapdragon 4 Gen2 AE,Octa Core,128 GB,6 GB,N/A,1 TB,108MP + 2MP,13MP Front Camera,Upto 10X,N/A,"5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.0,Supports 2.4 GHz and 5 GHz Dual Band,No,5030 mAh
221,https://flipkart.com/infinix-note-40x-5g-palm-blue-256-gb/p/itm9c39960257804?pid=MOBH34XGH9JGS3KM&lid=LSTMOBH34XGH9JGS3KMTLDOKR&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_222&otracker=search&otracker1=search&fm=organic&iid=en_vJKAUMbYj2XXyqZjnShXA1z9Mn5gTMyqjNVuGmV79kfAvOihqi_vS7HCopHtlj35zcbSTRmCrKvwi8mvzyzkA_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"Infinix Note 40X 5G (Palm Blue, 256 GB)  (12 GB RAM)",N/A,4.3,Dual Sim,17.22 cm (6.78 inch),2460 x 1080 Pixels,Full HD+,N/A,Android 14,Dimensity 6300,Octa Core,256 GB,12 GB,N/A,1 TB,108MP + 2MP + AI Lens,8MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",v5.2,802.11 (a/b/g/n/ac),Yes,5000 mAh
222,https://flipkart.com/vivo-t1-pro-5g-turbo-black-128-gb/p/itmdbb5d58c3018d?pid=MOBGDRHVT8RAZDYR&lid=LSTMOBGDRHVT8RAZDYR52GVHN&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_223&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBGDRHVT8RAZDYR.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"vivo T1 Pro 5G (Turbo Black, 128 GB)  (6 GB RAM)",N/A,4.4,Dual Sim,16.36 cm (6.44 inch),2404 x 1080 Pixel,Full HD+ AMOLED Display,Qualcomm Adreno 642L,Android 12,Qualcomm Snapdragon 778G 5G Mobile Platform,Octa Core,128 GB,6 GB,N/A,N/A,64MP + 8MP + 2MP,16MP Front Camera,N/A,N/A,"5G, 4G LTE, WCDMA, GSM",v5.2,"Supports 2.4 GHz, 5 GHz",No,4700 mAh
223,https://flipkart.com/mi-10t-cosmic-black-128-gb/p/itmcd714276806ef?pid=MOBFWAFZNCMVPHMZ&lid=LSTMOBFWAFZNCMVPHMZGY9EBF&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_224&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBFWAFZNCMVPHMZ.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"Mi 10T (Cosmic Black, 128 GB)  (8 GB RAM)","₹17,999",4.1,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ Display,Adreno 650,Android 10,Qualcomm Snapdragon 865,Octa Core,128 GB,8 GB,N/A,N/A,64MP + 13MP + 5MP,20MP Front Camera,10X,"30 fps, 60 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.1,Wi-Fi 6,Yes,5000 mAh
224,https://flipkart.com/vivo-y22-starlit-blue-128-gb/p/itmb457f45cfdbeb?pid=MOBGHR2FEGEAMGPW&lid=LSTMOBGHR2FEGEAMGPWTZDG3I&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_225&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBGHR2FEGEAMGPW.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"vivo Y22 (Starlit Blue, 128 GB)  (6 GB RAM)",N/A,4.3,Dual Sim,16.64 cm (6.55 inch),1600 x 720,HD+ LCD Display,ARM Mali G52,Android 12,Mediatek Helio G70,Octa Core,128 GB,6 GB,N/A,1 TB,50MP + 2MP,8MP Front Camera,N/A,N/A,"4G LTE, WCDMA, GSM",v5.0,"Supports 2.4 GHz, 5 GHz",No,5000 mAh
225,https://flipkart.com/realme-9-5g-stargaze-white-128-gb/p/itm4f3814d50ff53?pid=MOBGC2Q5JHRNRFKY&lid=LSTMOBGC2Q5JHRNRFKY5ASTVY&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_226&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBGC2Q5JHRNRFKY.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"realme 9 5G (Stargaze White, 128 GB)  (6 GB RAM)","₹17,990",4.4,Dual Sim,16.51 cm (6.5 inch),2400 x 1080 Pixels,Full HD+ LCD (LTPS),ARM Mali-G57 MC2,Android 11,Mediatek Dimensity 810,Octa Core,128 GB,6 GB,N/A,1 TB,48MP + 2MP + 2MP,16MP Front Camera,10X,"120 fps, 30 fps","5G, 4G VoLTE, 4G LTE, WCDMA, GSM",v5.1,802.11 a/b/g/n/ac (2.4 GHz | 5.1 GHz | 5.4 GHz | 5.8 GHz),No,5000 mAh
226,https://flipkart.com/infinix-gt-20-pro-mecha-silver-256-gb/p/itm65a37452b3cc8?pid=MOBHYP4X7S8475YN&lid=LSTMOBHYP4X7S8475YNE27ESO&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_227&otracker=search&otracker1=search&fm=organic&iid=en_vJKAUMbYj2XXyqZjnShXA1z9Mn5gTMyqjNVuGmV79kdH0nRwGGF5cnS7NEv9NUzt3cdaDV-frFsxMhrDr6mcMPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"Infinix GT 20 Pro (Mecha Silver, 256 GB)  (8 GB RAM)","₹22,999",4.4,Dual Sim,17.22 cm (6.78 inch),2436 x 1080 Pixels,Full HD+ AMOLED,N/A,Android 14,Dimensity 8200 Ultimate,Octa Core,256 GB,8 GB,N/A,N/A,108MP (OIS) + 2MP + 2MP,32MP Front Camera,Yes,N/A,"5G, 4G LTE, WCDMA, GSM",N/A,WiFi 6,Yes,5000 mAh
227,https://flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm4e53e4bf801e1?pid=MOBGHT8UR4T25NGB&lid=LSTMOBGHT8UR4T25NGBLLYADS&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_228&otracker=search&otracker1=search&fm=organic&iid=en_vJKAUMbYj2XXyqZjnShXA1z9Mn5gTMyqjNVuGmV79kcT9R9uMldhWblswOHD08LTuwgB7up0vdOvWe9I0tJgFvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A14 5G (Black, 128 GB)  (6 GB RAM)",N/A,4.2,Dual Sim,16.76 cm (6.6 inch),2408 x 1080 Pixels,Full HD+,ARM Mali G68 MP2,Android 13,Exynos 1330,Octa Core,128 GB,6 GB,128 GB,1 TB,50MP + 2MP + 2MP,13MP Front Camera,Upto 10X,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.0,802.11,No,5000 mAh
228,https://flipkart.com/iqoo-z9-5g-graphene-blue-128-gb/p/itmc431d04755bcd?pid=MOBGZF3HFWSFMEE6&lid=LSTMOBGZF3HFWSFMEE6ZVBMQ1&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_229&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBGZF3HFWSFMEE6.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"IQOO Z9 5G (Graphene Blue, 128 GB)  (8 GB RAM)","₹19,999",4.4,Dual Sim,16.94 cm (6.67 inch),1080×2400$$Pixels,N/A,N/A,Android Q ?Funtouch OS 14 Based On Android 14,N/A,Octa Core,128 GB,8 GB,N/A,N/A,50MP Rear Camera,N/A,N/A,N/A,5G,N/A,N/A,N/A,5000 mAh
229,https://flipkart.com/samsung-galaxy-a16-5g-light-green-128-gb/p/itmeb3b07d3eff44?pid=MOBH5JJ4HHYHQJ4H&lid=LSTMOBH5JJ4HHYHQJ4HDBCHSD&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_230&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBH5JJ4HHYHQJ4H.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A16 5G (Light Green, 128 GB)  (6 GB RAM)",N/A,4.8,Dual Sim,17.02 cm (6.7 inch),2340 x 1080 Pixels,Super AMOLED,ARM Mali G57,Android 14,Dimensity 6300,Octa Core,128 GB,6 GB,128 GB,N/A,50MP + 5MP + 2MP,13MP Front Camera,Upto 10X,30 fps,GSM,v5.3,"802.11 a/b/g/n/ac (2.4 GHz | 5 GHz), VHT80",Yes,5000 mAh
230,https://flipkart.com/poco-x6-neo-5g-martian-orange-128-gb/p/itmb53368ff4b262?pid=MOBGYQ6BFZJ9RHDD&lid=LSTMOBGYQ6BFZJ9RHDDZW8XID&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_231&otracker=search&otracker1=search&fm=organic&iid=en_vJKAUMbYj2XXyqZjnShXA1z9Mn5gTMyqjNVuGmV79kflVSHCkjXvE0KoAbnzA4aaztrKrAgU1kFyJd_3qIaq_PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"POCO X6 Neo 5G (Martian Orange, 128 GB)  (8 GB RAM)","₹12,999",4.2,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+ 120Hz AMOLED Display,ARM Mali-G57 MC2,Android 13,Dimensity 6080,Octa Core,128 GB,8 GB,128 GB,1 TB,108MP + 2MP,16MP Front Camera,Upto 10X,120 Hz,"4G LTE, 4G VoLTE, 5G, GSM, WCDMA",v5.3,Supports 2.4 GHz and 5 GHz Dual Band,No,5000 mAh
231,https://flipkart.com/samsung-galaxy-s23-5g-cream-128-gb/p/itmc77ff94cdf044?pid=MOBGMFFX5XYE8MZN&lid=LSTMOBGMFFX5XYE8MZNRGKCA5&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_232&otracker=search&otracker1=search&fm=organic&iid=en_vJKAUMbYj2XXyqZjnShXA1z9Mn5gTMyqjNVuGmV79kdFNofiH3dnSnPCEN7mT97MQNzzQ883UL_go8aWksx-k_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"SAMSUNG Galaxy S23 5G (Cream, 128 GB)  (8 GB RAM)",N/A,4.6,Dual Sim,15.49 cm (6.1 inch),2340 x 1080 Pixels,Full HD+ Dynamic AMOLED 2X,Qualcomm Adreno 740,Android 13,Qualcomm Snapdragon 8 Gen 2,Octa Core,128 GB,8 GB,128 GB,N/A,50MP + 10MP + 12MP,12MP Front Camera,Upto 30x,30 fps,"5G, 4G LTE, WCDMA, GSM",v5.3,"802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz 6 GHz), HE160, MIMO, 1024-QAM",Yes,3900 mAh
232,https://flipkart.com/realme-narzo-70x-5g-forest-green-128-gb/p/itm4f71d9402833b?pid=MOBHFYR2HMFX4SG5&lid=LSTMOBHFYR2HMFX4SG5SAOCMV&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_233&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBHFYR2HMFX4SG5.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"realme NARZO 70X 5G (Forest Green, 128 GB)  (8 GB RAM)","₹18,999",4.3,Dual Sim,17.07 cm (6.72 inch),2400x 1080 pixel,Color IPS LCD Screen (16.7M),N/A,Android Android 14,"Dimensity 6100 Plus, Octa Core",Octa Core,128 GB,8 GB,N/A,N/A,50MP Rear Camera,N/A,N/A,N/A,"4G VoLTE, GSM",v5.3,"Support Wi-Fi 5, Wi-Fi 4 (802.11a/b/g/n/ac)",N/A,5000 mAh
233,https://flipkart.com/samsung-galaxy-a16-5g-gold-128-gb/p/itmeb3b07d3eff44?pid=MOBH5JJ4JSXZUA2M&lid=LSTMOBH5JJ4JSXZUA2MUL2ZHY&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_234&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBH5JJ4JSXZUA2M.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"SAMSUNG Galaxy A16 5G (Gold, 128 GB)  (6 GB RAM)","₹17,499",4.8,Dual Sim,17.02 cm (6.7 inch),2340 x 1080 Pixels,Super AMOLED,ARM Mali G57,Android 14,Dimensity 6300,Octa Core,128 GB,6 GB,128 GB,N/A,50MP + 5MP + 2MP,13MP Front Camera,Upto 10X,30 fps,GSM,v5.3,"802.11 a/b/g/n/ac (2.4 GHz | 5 GHz), VHT80",Yes,5000 mAh
234,https://flipkart.com/poco-f4-5g-night-black-128-gb/p/itm0508208a368c7?pid=MOBGE8538HZHG2UH&lid=LSTMOBGE8538HZHG2UHSO1V4M&marketplace=FLIPKART&q=mobiles+under+20000&store=tyy%2F4io&srno=s_10_235&otracker=search&otracker1=search&fm=organic&iid=af63883f-c37b-4ad7-806f-3a6c97fe5a84.MOBGE8538HZHG2UH.SEARCH&ppt=None&ppn=None&ssid=08rpmxmvps0000001735198670617&qH=9215ad6dc70e1542,"POCO F4 5G (Night Black, 128 GB)  (8 GB RAM)",N/A,4.3,Dual Sim,16.94 cm (6.67 inch),2400 x 1080 Pixel,Full HD+ Display,Qualcomm Adreno 650,Android 12,Qualcomm Snapdragon 870,Octa Core,128 GB,8 GB,N/A,N/A,64MP + 8MP + 2MP,20MP Front Camera,N/A,"60 fps, 30 fps","5G, 4G LTE, WCDMA, GSM",v5.2,802.11 a/b/g/n/ac (2.4 GHz | 5 GHz),Yes,4500 mAh
